gene	logFC	logCPM	PValue	FDR
Solyc01g008210	5.09388434360072	4.82337013194302	7.51893509845835e-52	3.00126504786394e-49
Solyc01g008220	4.50387892545263	3.16636140259023	2.04443220232903e-23	1.21987967509072e-21
Solyc01g008420	2.58656174379438	1.78721560748149	3.46457888157106e-07	3.33835823585788e-06
Solyc01g008470	2.02660126879635	3.18859833727554	2.63208704199559e-12	5.24108295340486e-11
Solyc01g008510	-3.86040311605734	4.29831992387676	2.52445217912255e-19	1.04240964119368e-17
Solyc01g008520	-3.45133073613691	1.00829449715283	2.51523265289667e-08	2.90091279764672e-07
Solyc01g008620	-2.55205425968182	-0.44781226081274	0.00981551606855145	0.0375321250414416
Solyc01g008710	-4.1191205377047	3.05587313075241	4.62531774588865e-13	1.01403667526184e-11
Solyc01g009160	2.59375518334326	3.83126079420263	3.81746278007087e-11	6.59219442881755e-10
Solyc01g009260	5.56220892936654	-0.391938485568802	9.1650982400663e-05	0.000568046344070645
Solyc01g009680	-2.35575977920287	-0.216166221658257	0.0110994054951875	0.0417497487897322
Solyc01g009770	-2.08670962031069	2.24402666989961	2.15992629978095e-08	2.51366489988248e-07
Solyc01g009810	-6.61796565133794	0.356480654565706	7.39826168029234e-08	7.92716548508214e-07
Solyc01g010080	2.48609499436157	0.935054291906083	0.00180792540880141	0.00835224500085762
Solyc01g010160	-5.95450715007267	2.10783158761588	3.0187251914448e-22	1.64055195185139e-20
Solyc01g010170	-5.0765079308866	0.661767605879274	1.82408113794255e-09	2.5017719461821e-08
Solyc01g010180	3.54227733346272	4.27138441511765	9.11789605981069e-23	5.14857197510644e-21
Solyc01g010360	2.70735501645506	0.178552264803768	0.000259030297677771	0.00145673605626817
Solyc01g010420	5.17558826425368	-0.6087465346384	0.000926979232912075	0.00460532300734444
Solyc01g010430	2.85333248076729	7.19148322084478	1.37951115856733e-38	2.61782972697091e-36
Solyc01g010490	-2.33797787828228	3.95372028687762	3.8658658616659e-08	4.32645580979928e-07
Solyc01g010660	2.50227303388502	5.08589906145717	2.53765328421501e-26	1.94536612805595e-24
Solyc01g010920	-3.01246623244853	-0.67020173728941	0.0127742589913376	0.04713256396007
Solyc01g010970	-2.6501126614232	0.623110793813614	1.52958692634345e-05	0.000110455323749488
Solyc01g011410	-3.18306497220223	2.38962040938674	1.12212923081796e-07	1.17091892423724e-06
Solyc01g011430	-2.10547808142869	3.44456412741383	1.53124941395491e-08	1.82170943468353e-07
Solyc01g014710	2.13137783550776	3.10639712103685	4.7560839509499e-09	6.10669343016943e-08
Solyc01g016460	-2.972811808	0.413581105755187	2.23548789033927e-05	0.000156578838176305
Solyc01g016950	-3.27767315538489	-0.548599911011334	0.00725334580059063	0.0287443728879506
Solyc01g017110	-4.44821654984312	-0.935143413480693	0.0128242953777277	0.0472769963463218
Solyc01g017220	-2.61660669463833	1.30099128196171	4.61131592816859e-07	4.36341057867876e-06
Solyc01g017360	-4.90005521964752	-0.731797257620361	0.00194037258593168	0.00889783689312681
Solyc01g020200	-3.44058409389053	1.55607114307167	1.88529124759961e-08	2.21333702350885e-07
Solyc01g020240	-2.02911171322496	4.13484174037062	4.98161832782786e-16	1.53911618923913e-14
